Subject,Start Date,Start Time,End Date,End Time,All day event,Reminder on/off,Description,Priority,Sensitivity,Show time as
"Matthias, Apostle [4] Red",2021-05-14,,,,TRUE,FALSE,"Friday 14 May 2021

Matthias, Apostle [4] Red
Week of Easter 6
Year B/1

EUCHARIST
Isaiah 22:15-25
Psalm 15
Acts 1:15-26 or Philippians 3:13b-22
John 15:(6-8), 9-17

MORNING PRAYER: Festivals
1 Samuel 16:1-13
1 John 2:18-25

EVENING PRAYER: Festivals
1 Samuel 12:1-5
Acts 20:17-35

---

Friday after Sixth Sunday of Easter (White)
Week of Easter 6
Year B/1

DAILY EUCHARIST
Acts 18:9-18
Psalm 47:1-6
John 16:20-24

DAILY PRAYER: New Life: The Spirit
Ezekiel 1:28 - 3:3
Hebrews 4:14 - 5:6
Luke 9:28-36
",Normal,Normal,3
Saturday after Sixth Sunday of Easter,2021-05-15,,,,TRUE,FALSE,"Saturday 15 May 2021

Saturday after Sixth Sunday of Easter (White)
Week of Easter 6
Year B/1

DAILY EUCHARIST
Acts 18:23-28
Psalm 47:1-2, 7-10
John 16:23b-28

DAILY PRAYER: New Life: The Spirit
Ezekiel 3:4-17
Hebrews 5:7-14
Luke 9:37-50
",Normal,Normal,3
Seventh Sunday of Easter [1] White; SPB Sunday after Ascension Day,2021-05-16,,,,TRUE,FALSE,"Sunday 16 May 2021

Seventh Sunday of Easter [1] White
SPB Sunday after Ascension Day
Week of Easter 7
Year B/1

EUCHARIST
Acts 1:6-14
Psalm 68:1-10, 32-35
1 Peter 4:12-14; 5:6-11
John 17:1-11

DAILY PRAYER: New Life: The Spirit
2 Samuel 23:1-5
Ephesians 1:15-23
Mark 16:14-20

ALTERNATIVE PSALMS
Morning: Psalm 47
Evening: Psalm 147:1-11",Normal,Normal,3
Monday after Seventh Sunday of Easter,2021-05-17,,,,TRUE,FALSE,"Monday 17 May 2021

Monday after Seventh Sunday of Easter (White)
Week of Easter 7
Year B/1

DAILY EUCHARIST
Acts 19:1-10
Psalm 68:1-6
John 16:29-33

DAILY PRAYER: New Life: The Spirit
Ezekiel 4:1-17
Hebrews 6:1-12
Luke 9:51-62",Normal,Normal,3
Tuesday after Seventh Sunday of Easter,2021-05-18,,,,TRUE,FALSE,"Tuesday 18 May 2021

Tuesday after Seventh Sunday of Easter (White)
Week of Easter 7
Year B/1

DAILY EUCHARIST
Acts 20:17-27
Psalm 68:7-20
John 17:1-11a

DAILY PRAYER: New Life: The Spirit
Ezekiel 7:10-15, 23b-27
Hebrews 6:13-20
Luke 10:1-17",Normal,Normal,3
Wednesday after Seventh Sunday of Easter,2021-05-19,,,,TRUE,FALSE,"Wednesday 19 May 2021

Wednesday after Seventh Sunday of Easter (White)
Week of Easter 7
Year B/1

DAILY EUCHARIST
Acts 20:28-38
Psalm 68:28-36
John 17:11b-19

DAILY PRAYER: New Life: The Spirit
Ezekiel 11:14-25
Hebrews 7:1-17
Luke 10:17-24",Normal,Normal,3
Thursday after Seventh Sunday of Easter,2021-05-20,,,,TRUE,FALSE,"Thursday 20 May 2021

Thursday after Seventh Sunday of Easter (White)
Week of Easter 7
Year B/1

DAILY EUCHARIST
Acts 22:30; 23:6-11
Psalm 16
John 17:20-26

DAILY PRAYER: New Life: The Spirit
Ezekiel 18:1-4, 19-32
Hebrews 7:18-28
Luke 10:25-37",Normal,Normal,3
"Helena, c.330 [6] White",2021-05-21,,,,TRUE,FALSE,"Friday 21 May 2021

Helena, c.330 [6] White
Friday after Seventh Sunday of Easter (White)
Week of Easter 7
Year B/1

DAILY EUCHARIST
Acts 25:13-21
Psalm 103:1-2, 19-22
John 21:15-19

DAILY PRAYER: New Life: The Spirit
Ezekiel 34:17-31
Hebrews 8:1-13
Luke 10:38-42",Normal,Normal,3
Saturday after Seventh Sunday of Easter,2021-05-22,,,,TRUE,FALSE,"Saturday 22 May 2021

Saturday after Seventh Sunday of Easter (White)
Week of Easter 7
Year B/1

DAILY EUCHARIST
Acts 28:16-20, 30-31
Psalm 11
John 21:20-25

MORNING PRAYER: New Life: The Spirit
Ezekiel 43:1-12
Hebrews 9:1-14
Luke 11:14-23

EVENING PRAYER: New Life: The Spirit
Exodus 19:3-8a, 16-20
1 Peter 2:4-10",Normal,Normal,3
The Day of Pentecost (Whitsunday) [1] Red,2021-05-23,,,,TRUE,FALSE,"Sunday 23 May 2021

The Day of Pentecost (Whitsunday) [1] Red
Week of Proper 8
Year B/1

EUCHARIST
Acts 2:1-21 or Ezekiel 37:1-14
Psalm 104:24-34, 35b
Romans 8:22-27 or Acts 2:1-21
John 15:26-27; 16:4b-15

DAILY PRAYER: New Life: The Spirit
Joel 2:21-32
Acts 2:14-21
Luke 24:44-53

ALTERNATIVE PSALMS
Morning: Psalm 67
Evening: Psalm 139:1-12",Normal,Normal,3
"William of Perth (or Rochester), 1201 [6] White (translated from 23 May)",2021-05-24,,,,TRUE,FALSE,"Monday 24 May 2021

William of Perth (or Rochester), 1201 [6] White (translated from 23 May)
Monday after the Day of Pentecost (Whitsunday)
Week of Pentecost
Week of Proper 8 (if after Pentecost) [3] Green
Year B/1

DAILY EUCHARIST
Sirach 17:24-29
Psalm 32:1-8
Mark 10:17-27

DAILY PRAYER: Week A
Deuteronomy 4:9-14
2 Corinthians 1:1-11
Luke 14:25-35",Normal,Normal,3
"Bede the Venerable, of Jarrow, Teacher of the Faith, 735 [6] White",2021-05-25,,,,TRUE,FALSE,"Tuesday 25 May 2021

Bede the Venerable, of Jarrow, Teacher of the Faith, 735 [6] White
Tuesday after the Day of Pentecost (Whitsunday)
Week of Pentecost
Week of Proper 8 (if after Pentecost) [3] Green
Year B/1

DAILY EUCHARIST
Sirach 35:1-12
Psalm 50:7-15
Mark 10:28-31

DAILY PRAYER: Week A
Deuteronomy 4:15-24
2 Corinthians 1:12-22
Luke 15:1-10",Normal,Normal,3
"Augustine of Canterbury, Bishop, c.604 [6] White",2021-05-26,,,,TRUE,FALSE,"Wednesday 26 May 2021

Augustine of Canterbury, Bishop, c.604 [6] White
Wednesday after the Day of Pentecost (Whitsunday)
Week of Pentecost
Week of Proper 8 (if after Pentecost) [3] Green
Year B/1

DAILY EUCHARIST
Sirach 36:1-2, 5-6, 13-17
Psalm 79:8-13
Mark 10:32-45

DAILY PRAYER: Week A
Deuteronomy 4:25-31
2 Corinthians 1:23 - 2:17
Luke 15:1-2, 11-31

---

EMBER DAY READINGS
Wednesday after the Day of Pentecost

isaiah 44:1-8
Psalm 87
1 Peter 2:4-10
John 17:6-19",Normal,Normal,3
Thursday after the Day of Pentecost (Whitsunday),2021-05-27,,,,TRUE,FALSE,"Thursday 27 May 2021

Thursday after the Day of Pentecost (Whitsunday)
Week of Pentecost
Week of Proper 8 (if after Pentecost) [3] Green
Year B/1

DAILY EUCHARIST
Sirach 42:15-25
Psalm 33:1-9
Mark 10:46-52

DAILY PRAYER: Week A
Deuteronomy 4:32-40
2 Corinthians 3:1-18
Luke 16:1-9",Normal,Normal,3
Friday after the Day of Pentecost (Whitsunday),2021-05-28,,,,TRUE,FALSE,"Friday 28 May 2021

Friday after the Day of Pentecost (Whitsunday)
Week of Pentecost
Week of Proper 8 (if after Pentecost) [3] Green
Year B/1

DAILY EUCHARIST
Sirach 44:1-13
Psalm 149:1-5
Mark 11:11-26

DAILY PRAYER: Week A
Deuteronomy 5:1-22
2 Corinthians 4:1-12
Luke 16:10-17, (18)

---

EMBER DAY READINGS
Friday after the Day of Pentecost

Numbers 27:15-23
Psalm 40:8-13
1 Corinthians 3:3-11
Luke 4:16-21",Normal,Normal,3
Saturday after the Day of Pentecost (Whitsunday) / Eve of Trinity Sunday,2021-05-29,,,,TRUE,FALSE,"Saturday 29 May 2021

Saturday after the Day of Pentecost (Whitsunday)
Week of Pentecost
Week of Proper 8 (if after Pentecost) [3] Green
Year B/1

DAILY EUCHARIST
Sirach 51:11b-22
Psalm 19:7-14
Mark 11:27-33

MORNING PRAYER: Week A
Deuteronomy 5:22-33
2 Corinthians 4:13 - 5:10
Luke 16:19-31

Eve of Trinity Sunday

EVENING PRAYER: Week A
Sirach 42:15-25
Ephesians 3:14-21

---

EMBER DAY READINGS
Saturday after the Day of Pentecost

1 Samuel 16:1-13a
Psalm 122
Ephesians 4:4-16
Luke 22:24-27",Normal,Normal,3
Trinity Sunday [2] White; Pentecost 1,2021-05-30,,,,TRUE,FALSE,"Sunday 30 May 2021

Trinity Sunday [2] White
Pentecost 1
Week of Proper 9
Year B/1

EUCHARIST
Isaiah 6:1-8
Psalm 29
Romans 8:12-17
John 3:1-17

DAILY PRAYER: Festivals
Isaiah 6:1-8
2 Corinthians 13:(5-10), 11-13
John 16:5-15

ALTERNATIVE PSALMS
Morning: Psalms 93 and 150
Evening: Psalm 104:1-9",Normal,Normal,3
The Visit of Mary to Elizabeth [4] White,2021-05-31,,,,TRUE,FALSE,"Monday 31 May 2021

The Visit of Mary to Elizabeth [4] White
Year B/1

DAILY EUCHARIST
1 Samuel 2:1-10 or Zephaniah 3:14-18
Psalm 113
Romans 12:9-16b
Luke 1:39-57

MORNING PRAYER: Festivals
1 Samuel 1:1-20
Hebrews 3:1-6

EVENING PRAYERS: Festivals
Zechariah 2:10-13
John 3:25-30

---

Monday after Trinity Sunday
Week of Proper 9 (if after Pentecost) [3] Green
Year B/1

DAILY EUCHARIST
Tobit 1:1-2; 2:1-8
Psalm 112:1-6
Mark 12:1-12

DAILY PRAYER: Week B
Deuteronomy 11:8-19
2 Corinthians 5:11 - 6:2
Luke 17:1-10",Normal,Normal,3
"Justin of Rome, Martyr, c.165 [6] Red",2021-06-01,,,,TRUE,FALSE,"Tuesday 1 June 2021

Justin of Rome, Martyr, c.165 [6] Red
Tuesday after Trinity Sunday
Week of Proper 9 (if after Pentecost) [3] Green
Year B/1

DAILY EUCHARIST
Tobit 2:9-14
Psalm 112:1-2, 7-9
Mark 12:13-17

DAILY PRAYER: Week B
Deuteronomy 12:1-12
2 Corinthians 6:3-13, (6:14 - 7:1)
Luke 17:11-19",Normal,Normal,3
Wednesday after Trinity Sunday,2021-06-02,,,,TRUE,FALSE,"Wednesday 2 June 2021

Wednesday after Trinity Sunday
Week of Proper 9 (if after Pentecost) [3] Green
Year B/1

DAILY EUCHARIST
Tobit 3:1-11, 16-17
Psalm 25:1-8
Mark 12:18-27

DAILY PRAYER: Week B
Deuteronomy 13:1-11
2 Corinthians 7:2-16
Luke 17:20-37",Normal,Normal,3
Corpus Christi (Thanksgiving for Holy Communion) [5] White,2021-06-03,,,,TRUE,FALSE,"Thursday 3 June 2021

Corpus Christi (Thanksgiving for Holy Communion) [5] White
Year B/1

DAILY EUCHARIST
Exodus 16:9–15
Psalm 116:12–19
1 Corinthians 10:16–17 or 1 Corinthians 11:23–26
John 6:(51–52) 53–58

DAILY PRAYER: Festivals
Deuteronomy 16:18-20; 17:14-20
2 Corinthians 8:1-16
Luke 18:1-8

---

Charles Lwanga and his companions, 1886; Janani Luwum, Bishop, 1977, Martyrs of Uganda [6] Red
Thursday after Trinity Sunday
Week of Proper 9 (if after Pentecost) [3] Green
Year B/1

DAILY EUCHARIST
Tobit 6:9-11; 7:1-15; 8:4-8
Psalm 128
Mark 12:28-34

DAILY PRAYER: Week B
Deuteronomy 16:18-20; 17:14-20
2 Corinthians 8:1-16
Luke 18:1-8",Normal,Normal,3
"John XXIII, Bishop of Rome, Reformer, 1963 [6] White",2021-06-04,,,,TRUE,FALSE,"Friday 4 June 2021

John XXIII, Bishop of Rome, Reformer, 1963 [6] White
Friday after Trinity Sunday
Week of Proper 9 (if after Pentecost) [3] Green
Year B/1

DAILY EUCHARIST
Tobit 11:5-15
Psalm 146
Mark 12:35-37

DAILY PRAYER: Week B
Deuteronomy 26:1-11
2 Corinthians 8:16-24
Luke 18:9-14",Normal,Normal,3
"Boniface of Mainz, Bishop, Missionary and Martyr, 754 [6] Red",2021-06-05,,,,TRUE,FALSE,"Saturday 5 June 2021

Boniface of Mainz, Bishop, Missionary and Martyr, 754 [6] Red
Saturday after Trinity Sunday
Week of Proper 9 (if after Pentecost) [3] Green

DAILY EUCHARIST
Tobit 12:1, 5-15, 20
Psalm 65:1-4
Mark 12:38-44

DAILY PRAYER: Week B
Deuteronomy 29:2-15
2 Corinthians 9:1-15
Luke 18:15-30",Normal,Normal,3
Pentecost 2 [3] Green; SPB Trinity 1,2021-06-06,,,,TRUE,FALSE,"Sunday 6 June 2021

Pentecost 2 [3] Green
SPB Trinity 1
Week of Proper 10 (if after Pentecost) [3] Green
Year B/1

EUCHARIST

Continuous:
1 Samuel 8:4-20; (11:14-15)
Psalm 138
2 Corinthians 4:13 - 5:1
Mark 3:20-35

Thematic:
Genesis 3:8-15
Psalm 130
2 Corinthians 4:13 - 5:1
Mark 3:20-35

DAILY PRAYER: Week C
1 Samuel 18:1-16
Romans 9:1-13
Luke 8:41-56

ALTERNATIVE PSALMS
Morning: Psalm 41
Evening: Psalm 37:1-11",Normal,Normal,3
Monday after Pentecost 2,2021-06-07,,,,TRUE,FALSE,"Monday 7 June 2021

Monday after Pentecost 2
Week of Proper 10 (if after Pentecost) [3] Green
Year B/1

DAILY EUCHARIST
2 Corinthians 1:1-7
Psalm 34:1-8
Matthew 5:1-12

DAILY PRAYER: Week C
Deuteronomy 30:1-10
2 Corinthians 10:1-18
Luke 18:31-43
",Normal,Normal,3
"Ephrem the Syrian, Deacon and Teacher of the Faith, 373 [6] White",2021-06-08,,,,TRUE,FALSE,"Tuesday 8 June 2021

Ephrem the Syrian, Deacon and Teacher of the Faith, 373 [6] White
Tuesday after Pentecost 2
Week of Proper 10 (if after Pentecost) [3] Green
Year B/1

DAILY EUCHARIST
2 Corinthians 1:18-22
Psalm 119:129-136
Matthew 5:13-16

DAILY PRAYER: Week C
Deuteronomy 30:11-20
2 Corinthians 11:1-21a
Luke 19:1-10
",Normal,Normal,3
"Columba of Iona, Abbot, 597 [4] White",2021-06-09,,,,TRUE,FALSE,"Wednesday 9 June 2021

Columba of Iona, Abbot, 597 [4] White
Year B/1

EUCHARIST
Isaiah 61:1-3
Psalm 34:1-8 or Psalm 9:22
1 Thessalonians 2:2-12 or Ephesians 4:14-19
Matthew 5:13-16 or Matthew 28:16-20 or Luke 12:32-37

MORNING PRAYER: Festivals
Genesis 12:1-9
Hebrews 11:8-16

EVENING PRAYERS: Festivals
Isaiah 52:7-12
Acts 20:25-35

---

Wednesday after Pentecost 2
Week of Proper 10 (if after Pentecost) [3] Green
Year B/1

DAILY EUCHARIST
2 Corinthians 3:4-11
Psalm 99
Matthew 5:17-19

DAILY PRAYER: Week C
Deuteronomy 31:30 - 32:14
2 Corinthians 11:21b-33
Luke 19:11-27
",Normal,Normal,3
Thursday after Pentecost 2,2021-06-10,,,,TRUE,FALSE,"Thursday 10 June 2021

Thursday after Pentecost 2
Week of Proper 10 (if after Pentecost) [3] Green
Year B/1

DAILY EUCHARIST
2 Corinthians 3:12 - 4:6
Psalm 85:7-13
Matthew 5:20-26

DAILY PRAYER: Week C
Sirach 44:19 - 45:5
2 Corinthians 12:1-10
Luke 19:28-40",Normal,Normal,3
"Barnabus, Apostle [4] Red",2021-06-11,,,,TRUE,FALSE,"Friday 11 June 2021

Barnabus, Apostle [4] Red
Year B/1

EUCHARIST
Isaiah 45:5-12 or Job 29:11-16
Psalm 112
Acts 11:19-30; (13:1-30)
Matthew 10:7-16 or John 15:12-17

MORNING PRAYER: Festivals
Sirach 31:3-11
Acts 4:32-37

EVENING PRAYER: Festivals
Job 29:11-16
Acts 9:26-31

---

Friday after Pentecost 2
Week of Proper 10 (if after Pentecost) [3] Green
Year B/1

DAILY EUCHARIST
2 Corinthians 4:7-15
Psalm 116:9-17
Matthew 5:27-32

DAILY PRAYER: Week C
Sirach 45:6-16
2 Corinthians 12:11-21
Luke 19:41-48",Normal,Normal,3
"John Skinner, Priest, 1807, and John Skinner, Bishop, 1816 [6] White",2021-06-12,,,,TRUE,FALSE,"Saturday 12 June 2021

John Skinner, Priest, 1807, and John Skinner, Bishop, 1816 [6] White
Saturday after Pentecost 2
Week of Proper 10 (if after Pentecost) [3] Green
Year B/1

DAILY EUCHARIST
2 Corinthians 5:14-21
Psalm 103:1-12
Matthew 5:33-37

DAILY PRAYER: Week C
Sirach 46:1-10
2 Corinthians 13:1-14
Luke 20:1-8",Normal,Normal,3
Pentecost 3 [3] Green; SPB Trinity 2,2021-06-13,,,,TRUE,FALSE,"Sunday 13 June 2021

Pentecost 3 [3] Green
SPB Trinity 2
Week of Proper 11 (if after Pentecost) [3] Green
Year B/1

EUCHARIST

Continuous:
1 Samuel 15:34 - 16:13
Psalm 20
2 Corinthians 5:6-10, (11-13), 14-17
Mark 4:26-34

Thematic:
Ezekiel 17:22-24
Psalm 92:1-4, 12-15
2 Corinthians 5:6-10, (11-13), 14-17
Mark 4:26-34

DAILY PRAYER: Week D
1 Samuel 21:1-16
Romans 9:14-26
Luke 11:14-28

ALTERNATIVE PSALMS
Morning: Psalm 42
Evening: Psalm 39",Normal,Normal,3
"Basil of Caesarea, 379; Gregory of Nazianzus, c.390; Gregory of Nyssa, 394, Bishops and Teachers of the Faith [6] White",2021-06-14,,,,TRUE,FALSE,"Monday 14 June 2021

Basil of Caesarea, 379; Gregory of Nazianzus, c.390; Gregory of Nyssa, 394, Bishops and Teachers of the Faith [6] White
Monday after Pentecost 3
Week of Proper 11 (if after Pentecost) [3] Green
Year B/1

DAILY EUCHARIST
2 Corinthians 6:1-10
Psalm 98
Matthew 5:38-42

DAILY PRAYER: Week D
1 Samuel 1:1-20
Acts 1:1-14
Luke 20:9-19",Normal,Normal,3
Tuesday after Pentecost 3,2021-06-15,,,,TRUE,FALSE,"Tuesday 15 June 2021

Tuesday after Pentecost 3
Week of Proper 11 (if after Pentecost) [3] Green
Year B/1

DAILY EUCHARIST
2 Corinthians 8:1-9
Psalm 146
Matthew 5:43-48

DAILY PRAYER: Week D
1 Samuel 1:21 - 2:11
Acts 1:15-26
Luke 20:19-26",Normal,Normal,3
Wednesday after Pentecost 3,2021-06-16,,,,TRUE,FALSE,"Wednesday 16 June 2021

Wednesday after Pentecost 3
Week of Proper 11 (if after Pentecost) [3] Green
Year B/1

DAILY EUCHARIST
2 Corinthians 9:6-11
Psalm 112:1-9
Matthew 6:1-6, 16-18

DAILY PRAYER: Week D
1 Samuel 2:12-26
Acts 2:1-21
Luke 20:27-40",Normal,Normal,3
Thursday after Pentecost 3,2021-06-17,,,,TRUE,FALSE,"Thursday 17 June 2021

Thursday after Pentecost 3
Week of Proper 11 (if after Pentecost) [3] Green
Year B/1

DAILY EUCHARIST
2 Corinthians 11:1-11
Psalm 111
Matthew 6:7-15

DAILY PRAYER: Week D
1 Samuel 2:27-36
Acts 2:22-36
Luke 20:41 - 21:4",Normal,Normal,3
"Bernard Mizeki, Martyr, 1896 [6] Red",2021-06-18,,,,TRUE,FALSE,"Friday 18 June 2021

Bernard Mizeki, Martyr, 1896 [6] Red
Friday after Pentecost 3
Week of Proper 11 (if after Pentecost) [3] Green
Year B/1

DAILY EUCHARIST
2 Corinthians 11:18, 21b-30
Psalm 34:1-6
Matthew 6:19-23

DAILY PRAYER: Week D
1 Samuel 3:1-21
Acts 2:37-47
Luke 21:5-19",Normal,Normal,3
Saturday after Pentecost 3,2021-06-19,,,,TRUE,FALSE,"Saturday 19 June 2021

Saturday after Pentecost 3
Week of Proper 11 (if after Pentecost) [3] Green
Year B/1

DAILY EUCHARIST
2 Corinthians 12:1-10
Psalm 34:7-14
Matthew 6:24-34

DAILY PRAYER: Week D
1 Samuel 4:1b-11
Acts 4:32 - 5:11
Luke 21:20-28",Normal,Normal,3
Pentecost 4 [3] Green; SPB Trinity 3,2021-06-20,,,,TRUE,FALSE,"Sunday 20 June 2021

Pentecost 4 [3] Green
SPB Trinity 3
Week of Proper 12 [3] Green
Year B/1

EUCHARIST

Continuous:
1 Samuel 17:57 - 18:5, 10-16
Psalm 133
2 Corinthians 6:1-13
Mark 4:35-41

Thematic:
Job 38:1-11
Psalm 107:1-3, 23-32
2 Corinthians 6:1-13
Mark 4:35-41

DAILY PRAYER: Week A
1 Samuel 24:1-17
Romans 11:25-36
Luke 14:12-24

ALTERNATIVE PSALMS
Morning: Psalm 46
Evening: Psalm 49",Normal,Normal,3
"Fillan, Abbot, c.750 [6] Red (translated from 20 June)",2021-06-21,,,,TRUE,FALSE,"Monday 21 June 2021 

Fillan, Abbot, c.750 [6] Red (translated from 20 June)
Monday after Pentecost 4
Week of Proper 12 [3] Green
Year B/1

DAILY EUCHARIST
Genesis 12:1-9
Psalm 33:12-22
Matthew 7:1-5

DAILY PRAYER: Week A
1 Samuel 5:1-12
Acts 5:12-26
Luke 21:29-36",Normal,Normal,3
"Alban, Martyr, c.303 [6] Red",2021-06-22,,,,TRUE,FALSE,"Tuesday 22 June 2021

Alban, Martyr, c.303 [6] Red
Tuesday after Pentecost 4
Week of Proper 12 [3] Green
Year B/1

DAILY EUCHARIST
Genesis 13:2, 5-18
Psalm 15
Matthew 7:6, 12-14

DAILY PRAYER: Week A
1 Samuel 6:1-16
Acts 5:27-42
Luke 21:37 - 22:13",Normal,Normal,3
Wednesday after Pentecost 4,2021-06-23,,,,TRUE,FALSE,"Wednesday 23 June 2021

Wednesday after Pentecost 4
Week of Proper 12 [3] Green
Year B/1

DAILY EUCHARIST
Genesis 15:1-12, 17-18
Psalm 105:1-9
Matthew 7:15-20

DAILY PRAYER: Week A
1 Samuel 7:2-17
Acts 6:1-15
Luke 22:14-23",Normal,Normal,3
The Birth of John the Baptist [4] White,2021-06-24,,,,TRUE,FALSE,"Thursday 24 June 2021

The Birth of John the Baptist [4] White
Year B/1

EUCHARIST
Isaiah 40:1-11
Psalm 85:7-13
Acts 13:14b-26 or Galatians 3:23-29
Luke 1:57-66, (67-79), 80

MORNING PRAYER: Festivals
Malachi 3:1-5
John 3:22-30

EVENING PRAYER: Festivals
Malachi 4:1-6
Matthew 11:2-19

---

Thursday after Pentecost 4
Week of Proper 12 [3] Green
Year B/1

DAILY EUCHARIST
Genesis 16:1-12, 15-16
Psalm 106:1-5
Matthew 7:21-29

DAILY PRAYER: Week A
1 Samuel 8:1-22
Acts 6:15 - 7:16
Luke 22:24-30",Normal,Normal,3
"Moluag of Lismore, Bishop, 592 [6] White",2021-06-25,,,,TRUE,FALSE,"Friday 25 June 2021

Moluag of Lismore, Bishop, 592 [6] White
Friday after Pentecost 4
Week of Proper 12 [3] Green
Year B/1

DAILY EUCHARIST
Genesis 17:9-10, 15-22
Psalm 128
Matthew 8:1-4

DAILY PRAYER: Week A
1 Samuel 9:1-14
Acts 7:17-29
Luke 22:31-38",Normal,Normal,3
"Robert Leighton, Bishop, 1684 [6] White",2021-06-26,,,,TRUE,FALSE,"Saturday 26 June 2021

Robert Leighton, Bishop, 1684 [6] White
Saturday after Pentecost 4
Week of Proper 12 [3] Green
Year B/1

DAILY EUCHARIST
Genesis 18:1-15
Psalm 123
Matthew 8:5-17

DAILY PRAYER: Week A
1 Samuel 9:15 - 10:1
Acts 7:30-43
Luke 22:39-51",Normal,Normal,3
Pentecost 5 [3] Green; SPB Trinity 4,2021-06-27,,,,TRUE,FALSE,"Sunday 27 June 2021

Pentecost 5 [3] Green
SPB Trinity 4
Week of Proper 13 [3] Green
Year B/1

EUCHARIST

Continuous:
2 Samuel 1:1, 17-27
Psalm 130
2 Corinthians 8:7-15
Mark 5:21-43

Thematic:
Wisdom of Solomon 1:13-15; 2:23-24
Psalm 30 or Canticle: Lamentations 3:22-33
2 Corinthians 8:7-15
Mark 5:21-43

DAILY PRAYER: Week B
1 Samuel 28:3-19
Romans 13:1-10
Luke 17:20-37

ALTERNATIVE PSALMS
Morning: Psalm 50
Evening: Psalm 53",Normal,Normal,3
"Irenaeus of Lyons, Bishop and Teacher of the Faith, c.202 [6] White",2021-06-28,,,,TRUE,FALSE,"Monday 28 June 2021

Irenaeus of Lyons, Bishop and Teacher of the Faith, c.202 [6] White
Monday after Pentecost 5
Week of Proper 13 [3] Green
Year B/1

DAILY EUCHARIST
Genesis 18:16-33
Psalm 103:1-10
Matthew 8:18-22

DAILY PRAYER: Week B
1 Samuel 10:17-27
Acts 7:44 - 8:1a
Luke 22:52-62",Normal,Normal,3
"Peter, Apostle (or Peter and Paul, Apostles) [4] Red",2021-06-29,,,,TRUE,FALSE,"Tuesday 29 June 2021

Peter, Apostle [4] Red
Year B/1

EUCHARIST
Ezekiel 3:4-11 or Ezekiel 3:22-27
Psalm 125
1 Peter 2:19-25
Matthew 16:13-19

MORNING PRAYER: Festivals
Ezekiel 2:1-7
Acts 9:32-43

EVENING PRAYER: Festivals
Ezekiel 34:11-16
John 21:15-22

---

Peter, Apostle or Peter and Paul, Apostles [4] Red
Year B/1

EUCHARIST
Ezekiel 34:11-16 or Zechariah 4:1-6a, 10-14
Psalm 125
2 Timothy 4:(1-5), 6-8, 17-18
John 21:15-19 or Matthew 16:13-19

MORNING PRAYER: Festivals
Ezekiel 2:1-7
Acts 11:1-18

EVENING PRAYER: Festivals
Isaiah 49:1-6
Galatians 2:1-9

---

Tuesday after Pentecost 5
Week of Proper 13 [3] Green
Year B/1

DAILY EUCHARIST
Genesis 19:15-29
Psalm 26
Matthew 8:23-27

DAILY PRAYER: Week B
1 Samuel 11:1-15
Acts 8:1-13
Luke 22:63-71",Normal,Normal,3
"Alexander Jolly, Bishop, 1838 [6] White (translated from 27 June)",2021-06-30,,,,TRUE,FALSE,"Wednesday 30 June 2021

Alexander Jolly, Bishop, 1838 [6] White (translated from 27 June)
Wednesday after Pentecost 5
Week of Proper 13 [3] Green

DAILY EUCHARIST
Genesis 21:5, 8-20
Psalm 34:1-8
Matthew 8:28-34

DAILY PRAYER: Week B
1 Samuel 12:1-6, 16-25
Acts 8:14-25
Luke 23:1-12",Normal,Normal,3
"Serf, Bishop, c.500 [6] White",2021-07-01,,,,TRUE,FALSE,"Thursday 1 July 2021

Serf, Bishop, c.500 [6] White
Thursday after Pentecost 5
Week of Proper 13 [3] Green
Year B/1

DAILY EUCHARIST
Genesis 22:1-14
Psalm 116:1-8
Matthew 9:1-8

DAILY PRAYER: Week B
1 Samuel 13:5-18
Acts 8:26-40
Luke 23:13-25",Normal,Normal,3
Friday after Pentecost 5,2021-07-02,,,,TRUE,FALSE,"Friday 2 July 2021

Friday after Pentecost 5
Week of Proper 13 [3] Green
Year B/1

DAILY EUCHARIST
Genesis 23:1-4, 19; 24:1-8, 62-67
Psalm 106:1-5
Matthew 9:9-13

DAILY PRAYER: Week B
1 Samuel 13:19 - 14:15
Acts 9:1-9
Luke 23:26-31",Normal,Normal,3
"Thomas, Apostle [4] Red (if not kept on 21 December)",2021-07-03,,,,TRUE,FALSE,"Saturday 3 July 2021

Thomas, Apostle [4] Red (if not kept on 21 December)
Year B/1

EUCHARIST
Habakkuk 2:1-4
Psalm 31:1-6
Hebrews 10:35 - 11:1 or Ephesians 2:19-22
John 20:24-29

MORNING PRAYER: Festivals
Job 42:1-6
1 Peter 1:3-9

EVENING PRAYER: Festivals
Isaiah 43:8-13
John 14:1-7

---

Saturday after Pentecost 5
Week of Proper 13 [3] Green
Year B/1

DAILY EUCHARIST
Genesis 27:1-9, 15-29
Psalm 135:1-6
Matthew 9:14-17

DAILY PRAYER: Week B
1 Samuel 14:16-30
Acts 9:10-19a
Luke 23:32-43",Normal,Normal,3
