Subject,Start Date,Start Time,End Date,End Time,All day event,Reminder on/off,Description,Priority,Sensitivity,Show time as
"Henry Martyn, Priest and Missionary, 1812 [6] White (translated from 19 October)",20/10/2014,,,,TRUE,FALSE,"Henry Martyn, Priest and Missionary, 1812 [6] White (translated from 19 October)
Monday after Pentecost 19
Week of Proper 29 [3] Green

Daily Eucharist
Ephesians 2:1-10
Psalm 100
Luke 12:13-21

Daily Prayer: Week D
Sirach 4:20 - 5:7
Revelation 7:1-8
Luke 9:51-62",Normal,Normal,3
Tuesday after Pentecost 19,21/10/2014,,,,TRUE,FALSE,"Tuesday after Pentecost 19
Week of Proper 29 [3] Green

Daily Eucharist
Ephesians 2:11-22
Psalm 85:8-13
Luke 12:35-38

Daily Prayer: Week D
Sirach 6:5-17
Revelation 7:9-17
Luke 10:1-16",Normal,Normal,3
Wednesday after Pentecost 19,22/10/2014,,,,TRUE,FALSE,"Wednesday after Pentecost 19
Week of Proper 29 [3] Green

Daily Eucharist
Ephesians 3:4-12
Psalm 113 or Psalm 122
Luke 12:39-48

Daily Prayer: Week D
Sirach 7:4-14
Revelation 8:1-13
Luke 10:17-24",Normal,Normal,3
"James of Jerusalem, Martyr, c.62 [4] Red",23/10/2014,,,,TRUE,FALSE,"James of Jerusalem, Martyr, c.62 [4] Red
Thursday after Pentecost 19
Week of Proper 29 [3] Green

Daily Eucharist
Ephesians 3:14-21
Psalm 33:1-11
Luke 12:49-53

Daily Prayer: Week D
Sirach 10:1-18
Revelation 9:1-12
Luke 10:25-37",Normal,Normal,3
Friday after Pentecost 19,24/10/2014,,,,TRUE,FALSE,"Friday after Pentecost 19
Week of Proper 29 [3] Green

Daily Eucharist
Ephesians 4:1-6
Psalm 24:1-6
Luke 12:54-59

Daily Prayer: Week D
Sirach 3:1-13
1 Corinthians 16:10-24
Matthew 12:22-32",Normal,Normal,3
Saturday after Pentecost 19,25/10/2014,,,,TRUE,FALSE,"Saturday after Pentecost 19
Week of Proper 29 [3] Green

Daily Eucharist
Ephesians 4:7-16
Psalm 122
Luke 13:1-9

Daily Prayer: Week D
Sirach 15:9-20
Revelation 10:1-11
Luke 11:1-13",Normal,Normal,3
Pentecost 20 [3] Green; SPB Trinity 19,26/10/2014,,,,TRUE,FALSE,"Pentecost 20 [3] Green; SPB Trinity 19
Week of Proper 30 [3] Green

Eucharist

Continuous:
Deuteronomy 34:1-12
Psalm 90:1-6, 13-17
1 Thessalonians 2:1-8
Matthew 22:34-46

Thematic:
Leviticus 19:1-2, 15-18
Psalm 1
1 Thessalonians 2:1-8
Matthew 22:34-46

Daily Prayer: Week A
Ecclesiastes 12:1-14
1 Corinthians 10:15-24
Luke 18:9-14

Alternative Psalms
Morning: Psalm 119:89-96, (97-104)
Evening: Psalm 119:121-128, (129-136)",Normal,Normal,3
Monday after Pentecost 20,27/10/2014,,,,TRUE,FALSE,"Monday after Pentecost 20
Week of Proper 30 [3] Green

Daily Eucharist
Ephesians 5:1-8
Psalm 1
Luke 13:10-17

Daily Prayer: Week A
Sirach 19:4-17
Revelation 11:1-14
Luke 11:14-26",Normal,Normal,3
"Simon and Jude, Apostles [4] Red",28/10/2014,,,,TRUE,FALSE,"Simon and Jude, Apostles [4] Red
Tuesday after Pentecost 20
Week of Proper 30 [3] Green

Eucharist
Deuteronomy 32:1-4 or Isaiah 28:14-16
Psalm 119:89-96
Ephesians 2:13-22
John 15:17-27

Morning Prayer: Festivals
Isaiah 28:9-16 or Jeremiah 3:12-18
Ephesians 4:1-16

Evening Prayer: Festivals
Isaiah 4:2-6
John 14:15-31",Normal,Normal,3
"James Hannington, Bishop and Companions, Martyrs, 1885 [6] Red",29/10/2014,,,,TRUE,FALSE,"James Hannington, Bishop and Companions, Martyrs, 1885 [6] Red
Wednesday after Pentecost 20
Week of Proper 30 [3] Green

Daily Eucharist
Ephesians 6:1-9
Psalm 145:10-19
Luke 13:22-30

Daily Prayer: Week A
Sirach 28:14-26
Revelation 12:1-6
Luke 11:37-52",Normal,Normal,3
Thursday after Pentecost 20,30/10/2014,,,,TRUE,FALSE,"Thursday after Pentecost 20
Week of Proper 30 [3] Green

Daily Eucharist
Ephesians 6:10-20
Psalm 144:1-10
Luke 13:31-35

Daily Prayer: Week A
Sirach 31:12-18, 25 - 32:2
Revelation 12:7-17
Luke 11:53 - 12:12",Normal,Normal,3
Friday after Pentecost 20,31/10/2014,,,,TRUE,FALSE,"Friday after Pentecost 20
Week of Proper 30 [3] Green

Daily Eucharist
Philippians 1:1-11
Psalm 111
Luke 14:1-6

Morning Prayer: Week A
Sirach 34:1-8, 18-22
Revelation 13:1-10
Luke 12:13-31

Evening Prayer for Eve of ALL SAINTS: Festivals
Wisdom of Solomon 3:1-9
Revelation 19:1, 4-10",Normal,Normal,3
ALL SAINTS [2] White,01/11/2014,,,,TRUE,FALSE,"ALL SAINTS [2] White

Eucharist (YEAR A)
Revelation 7:9-17
Psalm 34:1-10
1 John 3:1-3
Matthew 5:1-12

Morning Prayer: Festivals
2 Esdras 2:42-47
Hebrews 11:32 - 12:2

Evening Prayer: Festivals
Wisdom of Solomon 5:1-5, 14-16
Revelation 21:1-4, 22 - 22:5
 
--
or Saturday after Pentecost 20
Week of Proper 30 [3] Green

Daily Eucharist (Saturday after Pentecost 20)
Philippians 1:12-26
Psalm 42:1-7
Luke 14:1, 7-11

Daily Prayer: Week A
Sirach 35:1-17
Revelation 13:11-18
Luke 12:32-48",Normal,Normal,3
Pentecost 21 [3] Green; SPB Trinity 20,02/11/2014,,,,TRUE,FALSE,"Pentecost 21 [3] Green; SPB Trinity 20
Week of Proper 31 [3] Green

Eucharist

Continuous:
Joshua 3:7-17
Psalm 107:1-7, 33-37
1 Thessalonians 2:9-13
Matthew 23:1-12

Thematic:
Micah 3:5-12
Psalm 43
1 Thessalonians 2:9-13
Matthew 23:1-12

Daily Prayer: Week B
Daniel 2:1-11, 25-48
Ephesians 1:11-23
Matthew 5:1-12

Alternative Psalms
Morning: Psalms 111 (and 117)
Evening: Psalm 145:1-9",Normal,Normal,3
All Souls [5] Violet or White (translated from 2 November),03/11/2014,,,,TRUE,FALSE,"All Souls [5] Violet or White

Eucharist
Wisdom of Solomon 3:1-9 or Lamentations 3:17-26, 31-33
Psalm 116:1-8 or Psalm 23
1 Peter 1:3-9 or Romans 5:5-11
John 6:37-40 or John 11:21-27

Morning Prayer: Festivals
Isaiah 25:6-9
1 Peter 1:3-9 or John 6:37-40

Evening Prayer: Festivals
Job 19:21-27
John 20:1-9

--

Monday after Pentecost 21
Week of Proper 31 [3] Green

Daily Eucharist
Philippians 2:1-4
Psalm 131
Luke 14:12-14

Daily Prayer: Week B
Sirach 38:24-34
Revelation 14:1-13
Luke 12:49-59",Normal,Normal,3
"Richard Hooker, Priest and Teacher of the Faith, 1660 [6] White (translated from 3 November)",04/11/2014,,,,TRUE,FALSE,"Richard Hooker, Priest and Teacher of the Faith, 1660 [6] White (translated from 3 November)
Week of Proper 31 [3] Green

Daily Eucharist
Philippians 2:5-11
Psalm 22:22-28
Luke 14:15-24

Daily Prayer: Week B
Sirach 43:1-22
Revelation 14:14 - 15:8
Luke 13:1-9",Normal,Normal,3
Wednesday after Pentecost 21,05/11/2014,,,,TRUE,FALSE,"Wednesday after Pentecost 21
Week of Proper 31 [3] Green

Daily Eucharist
Philippians 2:12-18
Psalm 27:1-6, 17-18
Luke 14:25-33

Daily Prayer: Week B
Sirach 43:23-33
Revelation 16:1-11
Luke 13:10-17",Normal,Normal,3
Thursday after Pentecost 21,06/11/2014,,,,TRUE,FALSE,"Thursday after Pentecost 21
Week of Proper 31 [3] Green

Daily Eucharist
Philippians 3:3-8a
Psalm 105:1-7
Luke 15:1-10

Daily Prayer: Week B
Sirach 44:1-15
Revelation 16:12-21
Luke 13:18-30",Normal,Normal,3
"Willibrord, Bishop and Missionary, 739 [6] White",07/11/2014,,,,TRUE,FALSE,"Willibrord, Bishop and Missionary, 739 [6] White
Friday after Pentecost 21
Week of Proper 31 [3] Green

Daily Eucharist
Philippians 3:17 - 4:1
Psalm 122
Luke 16:1-8

Daily Prayer: Week B
Sirach 50:1, 11-24
Revelation 17:1-18
Luke 13:31-35",Normal,Normal,3
Saturday after Pentecost 21,08/11/2014,,,,TRUE,FALSE,"Saturday after Pentecost 21
Week of Proper 31 [3] Green

Daily Eucharist
Philippians 4:10-19
Psalm 112
Luke 16:9-15

Daily Prayer: Week B
Sirach 51:1-12
Revelation 18:1-14
Luke 14:1-11",Normal,Normal,3
(Remembrance Sunday) Pentecost 22 [3] Green; SPB Trinity 21,09/11/2014,,,,TRUE,FALSE,"Remembrance Sunday
Pentecost 22 [3] Green; SPB Trinity 21
Week of Proper 32 [3] Green

Eucharist

Remembrance Sunday:
Job 19:21-27
Psalm 90
1 Corinthians 15:51-57
John 6:37-40

Continuous:
Joshua 24:1-3a, 14-25
Psalm 78:1-7
1 Thessalonians 4:13-18
Matthew 25:1-13

Thematic:
Wisdom of Solomon 6:12-16 or Amos 5:18-24
Psalm 70 or Wisdom of Solomon 6:17-20
1 Thessalonians 4:13-18
Matthew 25:1-13

Daily Prayer: Week C
Isaiah 10:33 - 11:9
1 Timothy 2:1-7
John 14:23-29

Alternative Psalms
Morning: Psalm 82
Evening: Psalm 46",Normal,Normal,3
"Leo the Great, Bishop and Teacher of the Faith, 461 [6] White",10/11/2014,,,,TRUE,FALSE,"Leo the Great, Bishop and Teacher of the Faith, 461 [6] White
Monday after Pentecost 22
Week of Proper 32 [3] Green

Daily Eucharist
Titus 1:1-9
Psalm 24:1-6
Luke 17:1-6

Daily Prayer: Week C
Joel 1:1-13
Revelation 18:15-24
Luke 14:12-24",Normal,Normal,3
"Martin of Tours, Bishop, c.397 [6] White",11/11/2014,,,,TRUE,FALSE,"Martin of Tours, Bishop, c.397 [6] White
Armistice Day / Remembrance Day
Tuesday after Pentecost 22
Week of Proper 32 [3] Green

Daily Eucharist
Titus 2:1-14
Psalm 37:1-6, 28-29
Luke 17:7-10

Daily Prayer: Week C
Joel 1:15 - 2:2, (3-11)
Revelation 19:1-10
Luke 14:25-35

Remembrance Sunday readings
Job 19:21-27
Psalm 90
1 Corinthians 15:51-57
John 6:37-40)",Normal,Normal,3
"Machar, Bishop, c.600 [6] White",12/11/2014,,,,TRUE,FALSE,"Machar, Bishop, c.600 [6] White
Wednesday after Pentecost 22
Week of Proper 32 [3] Green

Daily Eucharist
Titus 3:1-7
Psalm 23
Luke 17:11-19

Daily Prayer: Week C
Joel 2:12-19
Revelation 19:11-21
Luke 15:1-10",Normal,Normal,3
Thursday after Pentecost 22,13/11/2014,,,,TRUE,FALSE,"Thursday after Pentecost 22
Week of Proper 32 [3] Green

Daily Eucharist
Philemon 4-20
Psalm 146
Luke 17:20-25

Daily Prayer: Week C
Joel 2:21-27
James 1:1-15
Luke 15:1-2, 11-32",Normal,Normal,3
"Friday after Pentecost 22 (Ordination of Samuel Seabury, Bishop, 1784)",14/11/2014,,,,TRUE,FALSE,"Friday after Pentecost 22
(Ordination of Samuel Seabury, Bishop, 1784)
Week of Proper 32 [3] Green

Daily Eucharist
2 John 4-9
Psalm 119:1-8
Luke 17:26-37

Daily Prayer: Week C
Joel 2:28 - 3:8
James 1:16-27
Luke 16:1-9",Normal,Normal,3
Saturday after Pentecost 22,15/11/2014,,,,TRUE,FALSE,"Saturday after Pentecost 22
Week of Proper 32 [3] Green

Daily Eucharist
3 John 5-8
Psalm 112
Luke 18:1-8

Daily Prayer: Week C
Joel 3:9-17
James 2:1-13
Luke 16:10-17, (18)",Normal,Normal,3
Pentecost 23 [3] Green; SPB Trinity 22,16/11/2014,,,,TRUE,FALSE,"Pentecost 23 [3] Green; SPB Trinity 22
Week of Proper 33 [3] Green

Eucharist

Continuous:
Judges 4:1-7
Psalm 123
1 Thessalonians 5:1-11
Matthew 25:14-30

Thematic:
Zephaniah 1:7, 12-18
Psalm 90:1-8, (9-11), 12
1 Thessalonians 5:1-11
Matthew 25:14-30

Daily Prayer: Week D
Daniel 3:13-30
Revelation 4:1-11
Matthew 13:24-30, 36-43

Alternative Psalms
Morning: Psalm 89:19-29
Evening: Psalm 95 or Psalm 97",Normal,Normal,3
"Margaret of Scotland, 1093 [4] White (translated from 16 November)",17/11/2014,,,,TRUE,FALSE,"Margaret of Scotland, 1093 [4] White (translated from 16 November)
Monday after Pentecost 23
Week of Proper 33 [3] Green

Eucharist
Proverbs 31:10-13, (14-24), 25-31
Psalm 112
2 Timothy 1:1-7
Matthew 13:44-46 or Luke 11:33-36

Morning Prayer: Festivals
Isaiah 35:1-10
Matthew 13:44-46 or Luke 11:33-36

Evening Prayer: Festivals
Wisdom of Solomon 6:1-21
Revelation 7:9-17",Normal,Normal,3
"Fergus, Bishop, c.750 [6] White",18/11/2014,,,,TRUE,FALSE,"Fergus, Bishop, c.750 [6] White
Tuesday after Pentecost 23
Week of Proper 33 [3] Green

Daily Eucharist
Revelation 3:1-6, 14-22
Psalm 15
Luke 19:1-10

Daily Prayer: Week D
Habakkuk 3:1-10, (11-15), 16-18
James 3:1-12
Luke 17:1-10",Normal,Normal,3
"Hilda of Whitby, 680 and Hugh of Lincoln, Bishop, 1200 [6] White (translated from 17 November)",19/11/2014,,,,TRUE,FALSE,"Hilda of Whitby, 680 and Hugh of Lincoln, Bishop, 1200 [6] White (translated from 17 November)
Wednesday after Pentecost 23
Week of Proper 33 [3] Green

Daily Eucharist
Revelation 4:1-11
Psalm 150
Luke 19:11-28

Daily Prayer: Week D
Malachi 1:1, 6-14
James 3:13 - 4:12
Luke 17:11-19",Normal,Normal,3
Thursday after Pentecost 23,20/11/2014,,,,TRUE,FALSE,"Thursday after Pentecost 23
Week of Proper 33 [3] Green

Daily Eucharist
Revelation 5:1-10
Psalm 149:1-5
Luke 19:41-44

Daily Prayer: Week D
Malachi 2:1-16
James 4:13 - 5:6
Luke 17:20-37",Normal,Normal,3
"Columban, Bishop, 615 [6] White",21/11/2014,,,,TRUE,FALSE,"Columban, Bishop, 615 [6] White
Friday after Pentecost 23
Week of Proper 33 [3] Green

Daily Eucharist
Revelation 10:8-11
Psalm 119:65-72
Luke 19:45-48

Daily Prayer: Week D
Malachi 3:1-12
James 5:7-12
Luke 18:1-8",Normal,Normal,3
"Cecilia, Martyr, c.230 [6] White",22/11/2014,,,,TRUE,FALSE,"Cecilia, Martyr, c.230 [6] White
Saturday after Pentecost 23
Week of Proper 33 [3] Green

Daily Eucharist
Revelation 11:1-12
Psalm 144:1-10
Luke 20:27-40

Daily Prayer: Week D
Malachi 3:13 - 4:6
James 5:13-20
Luke 18:9-14",Normal,Normal,3
The Last Sunday after Pentecost (Christ the King) [3] White or Red (The Sunday before Advent),23/11/2014,,,,TRUE,FALSE,"The Last Sunday after Pentecost (Christ the King) [3] White or Red (The Sunday before Advent)
Week of Proper 34

Eucharist

Continuous:
Ezekiel 34:11-16, 20-24
Psalm 100
Ephesians 1:15-23
Matthew 25:31-46

Thematic:
Ezekiel 34:11-16, 20-24
Psalm 95:1-7a
Ephesians 1:15-23
Matthew 25:31-46

Daily Prayer: Week A
Daniel 5:(1-12), 13-30 or Isaiah 4:2 - 5:7
Revelation 11:15-18
John 6:1-15

Alternative Psalms
Morning: Psalm 29
Evening: Psalm 110",Normal,Normal,3
"Lucy Menzies, 1954 [6] White",24/11/2014,,,,TRUE,FALSE,"Lucy Menzies, 1954 [6] White
Monday after the Last Sunday after Pentecost
Week of Proper 34 [3] (Green)

Daily Eucharist
Revelation 14:1-5
Psalm 24:1-6
Luke 21:1-4

Daily Prayer: Week A
Zechariah 10:1-12
Galations 6:1-10
Luke 18:15-30",Normal,Normal,3
"Clement of Rome, Bishop and Martyr, c.100 [6] Red (translated from 23 November)",25/11/2014,,,,TRUE,FALSE,"Clement of Rome, Bishop and Martyr, c.100 [6] Red (translated from 23 November)
Tuesday after the Last Sunday after Pentecost
Week of Proper 34 [3] (Green)

Daily Eucharist
Revelation 14:14-20
Psalm 96
Luke 21:5-9

Daily Prayer: Week A
Zechariah 11:4-17
1 Corinthians 3:10-23
Luke 18:31-43",Normal,Normal,3
Wednesday after the Last Sunday after Pentecost,26/11/2014,,,,TRUE,FALSE,"Wednesday after the Last Sunday after Pentecost
Week of Proper 34 [3] (Green)

Daily Eucharist
Revelation 15:1-4
Psalm 98
Luke 21:10-19

Daily Prayer: Week A
Zechariah 12:1-10
Ephesians 1:3-14
Luke 19:1-10",Normal,Normal,3
Thursday after the Last Sunday after Pentecost,27/11/2014,,,,TRUE,FALSE,"Thursday after the Last Sunday after Pentecost
Week of Proper 34 [3] (Green)

Daily Eucharist
Revelation 18:1-2, 21 - 19:3, 9
Psalm 100
Luke 21:20-28

Daily Prayer: Week A
Zechariah 13:1-9
Ephesians 1:15-23
Luke 19:11-27",Normal,Normal,3
Friday after the Last Sunday after Pentecost,28/11/2014,,,,TRUE,FALSE,"Friday after the Last Sunday after Pentecost
Week of Proper 34 [3] (Green)

Daily Eucharist
Revelation 20:1-4, 11- 21:4
Psalm 84
Luke 21:29-33

Daily Prayer: Week A
Zechariah 14:1-11
Romans 15:7-13
Luke 19:28-40",Normal,Normal,3
Saturday after the Last Sunday after Pentecost,29/11/2014,,,,TRUE,FALSE,"Saturday after the Last Sunday after Pentecost
Week of Proper 34 [3] (Green)

Daily Eucharist
Revelation 22:1-7
Psalm 95:1-7
Luke 21:34-36

Daily Prayer: Week A
Zechariah 14:12-21
Philippians 2:1-11
Luke 19:41-48",Normal,Normal,3
,,,,,,,,,,
,,,,,,,,,,
