Subject,Start Date,Start Time,End Date,End Time,All day event,Reminder on/off,Description,Priority,Sensitivity,Show time as
"Aidan of Lindisfarne, Bishop, 651 [6] White",31/08/2016,,,,TRUE,FALSE,"Week of Proper 22 [3] Green

DAILY EUCHARIST
1 Corinthians 3:1-9
Psalm 62
Luke 4:38-44

DAILY PRAYER: Week D
Job 12:1; 14:1-22
Acts 12:18-25
John 8:47-59",Normal,Normal,3
Thursday after Pentecost 15,01/09/2016,,,,TRUE,FALSE,"Week of Proper 22 [3] Green

DAILY EUCHARIST
1 Corinthians 3:18-23
Psalm 24:1-6
Luke 5:1-11

DAILY PRAYER: Week D
Job 16:16-22; 17:1, 13-16
Acts 13:1-12
John 9:1-17",Normal,Normal,3
"The Martyrs of New Guinea, 1942 [6] Red",02/09/2016,,,,TRUE,FALSE,"Week of Proper 22 [3] Green

DAILY EUCHARIST
1 Corinthians 4:1-5
Psalm 37:1-12
Luke 5:33-39

DAILY PRAYER: Week D
Job 19:1-7, 14-27
Acts 13:13-25
John 9:18-41",Normal,Normal,3
"Gregory the Great, Bishop and Teacher of the Faith [6] White",03/09/2016,,,,TRUE,FALSE,"Week of Proper 22 [3] Green

DAILY EUCHARIST
1 Corinthians 4:6-15
Psalm 145:14-22
Luke 6:1-5

DAILY PRAYER: Week D
Job 22:1-4, 21 - 23:7
Acts 13:26-43
John 10:1-18",Normal,Normal,3
Pentecost 16 [3] Green; SPB Trinity 15,04/09/2016,,,,TRUE,FALSE,"Week of Proper 23 [3] Green

EUCHARIST

Continuous:
Jeremiah 18:1-11
Psalm 139:1-6, 13-18
Philemon 1-21
Luke 14:25-33

Thematic:
Deuteronomy 30:15-20
Psalm 1
Philemon 1-21
Luke 14:25-33

DAILY PRAYER: Week A
Exodus 14:5-31
Revelation 8:1-5
Matthew 6:1-18

ALTERNATIVE PSALMS
Morning: Psalm 108
Evening: Psalm 119:(41-48), 49-56",Normal,Normal,3
Monday after Pentecost 16,05/09/2016,,,,TRUE,FALSE,"Week of Proper 23 [3] Green

DAILY EUCHARIST
1 Corinthians 5:1-8
Psalm 5
Luke 6:6-11

DAILY PRAYER: Week A
Job 32:1-10, 19 - 33:1, 19-28
Acts 13:44-52
John 10:19-30",Normal,Normal,3
Tuesday after Pentecost 16,06/09/2016,,,,TRUE,FALSE,"Week of Proper 23 [3] Green

DAILY EUCHARIST
1 Corinthians 6:1-11
Psalm 145:1-5
Luke 6:12-19

DAILY PRAYER: Week A
Job 29:1-20
Acts 14:1-18
John 10:31-42",Normal,Normal,3
Wednesday after Pentecost 16,07/09/2016,,,,TRUE,FALSE,"Week of Proper 23 [3] Green

DAILY EUCHARIST
1 Corinthians 7:25-31
Psalm 45:11-18
Luke 6:20-26

DAILY PRAYER: Week A
Job 29:1; 30:1-2, 16-31
Acts 14:19-28
John 11:1-16",Normal,Normal,3
"The Birth of Mary, Mother of the Lord [5] White",08/09/2016,,,,TRUE,FALSE,"Common readings for saints' days
MARY, MOTHER OF THE LORD
DAILY PRAYER: Festivals

Genesis 3:9-15, 20
Psalm 45:10-17
Acts 1:12-14
Luke 1:26-38

or

Isaiah 7:10-14
Psalm 113
Romans 8:18-30
Luke 1:39-47

or

Micah 5:1-4
Psalm 131
Galatians 4:4-7
John 19:25-27",Normal,Normal,3
Friday after Pentecost 16,09/09/2016,,,,TRUE,FALSE,"Week of Proper 23 [3] Green

DAILY EUCHARIST
1 Corinthians 9:16-27
Psalm 84
Luke 6:39-42

DAILY PRAYER: Week A
Job 29:1; 31:24-40
Acts 15:12-21
John 11:30-44",Normal,Normal,3
Saturday after Pentecost 16,10/09/2016,,,,TRUE,FALSE,"Week of Proper 23 [3] Green

DAILY EUCHARIST
1 Corinthians 10:14-22
Psalm 116:10-17
Luke 6:43-49

DAILY PRAYER: Week A
Job 38:1-17
Acts 15:22-35
John 11:45-54",Normal,Normal,3
Pentecost 17 [3] Green; SPB Trinity 16,11/09/2016,,,,TRUE,FALSE,"Week of Proper 24 [3] Green

EUCHARIST

Continuous:
Jeremiah 4:11-12, 22-28
Psalm 14
1 Timothy 1:12-17
Luke 15:1-10

Thematic:
Exodus 32:7-14
Psalm 51:1-10
1 Timothy 1:12-17
Luke 15:1-10

DAILY PRAYER: Week B
Exodus 18:13-26
Revelation 12:1-12
Matthew 7:1-14

ALTERNATIVE PSALMS
Morning: Psalm 119:41-48, (49-64)
Evening: Psalm 119:(73-80), 81-88",Normal,Normal,3
Monday after Pentecost 17,12/09/2016,,,,TRUE,FALSE,"Week of Proper 24 [3] Green

DAILY EUCHARIST
1 Corinthians 11:17-28, 33
Psalm 40:8-12
Luke 7:1-10

DAILY PRAYER: Week B
Job 40:1-24
Acts 15:36 - 16:5
John 11:55 - 12:8",Normal,Normal,3
"Cyprian of Carthage, Bishop and Martyr, 258 [6] Red",13/09/2016,,,,TRUE,FALSE,"Week of Proper 24 [3] Green

DAILY EUCHARIST
1 Corinthians 12:12-14, 27-31
Psalm 100
Luke 7:11-17

DAILY PRAYER: Week B
Job 40:1; 41:1-11
Acts 16:16-15
John 12:9-19",Normal,Normal,3
Holy Cross Day [5] White or Red,14/09/2016,,,,TRUE,FALSE,"Holy Cross Day [5] White or Red

EUCHARIST
Numbers 21:4-9
Psalm 98:1-5 or Psalm 22:23-28
1 Corinthians 1:18-24 or Philippians 2:6-11
John 3:13-17

MORNING PRAYER: Festivals
Numbers 21:4-9 or Zechariah 12:8 - 13:1
John 3:11-17 or Galatians 6:11-18

EVENING PRAYER: Festivals
Genesis 3:1-15
1 Peter 3:17-22

EMBER DAY READINGS
Isaiah 44:1-8
Psalm 87
1 Peter 2:4-10
John 17:6-19",Normal,Normal,3
Thursday after Pentecost 17,15/09/2016,,,,TRUE,FALSE,"Week of Proper 24 [3] Green

DAILY EUCHARIST
1 Corinthians 15:1-11
Psalm 118:14-29
Luke 7:36-50

DAILY PRAYER: Week B
Job 28:1-28
Acts 16:25-40
John 12:27-36a",Normal,Normal,3
"Ninian of Whithorn, Bishop, c.430 [4] White",16/09/2016,,,,TRUE,FALSE,"Ninian of Whithorn, Bishop, c.430 [4] White

EUCHARIST
Jeremiah 1:4-9
Psalm 67
1 Thessalonians 2:2-12 or 2 Corinthians 5:17 - 6:2
Matthew 9:35-38 or Matthew 28:16-20

MORNING PRAYER: Festivals
Ezekiel 34:20-31
1 Thessalonians 5:12-24

EVENING PRAYER: Festivals
Isaiah 52:7-12
John 15:12-17

EMBER DAY READINGS
Numbers 27:15-23
Psalm 40:8-13
1 Corinthians 3:3-11
Luke 4:16-21",Normal,Normal,3
"Hildegard of Bingen, Abbess, 1179 [6] White",17/09/2016,,,,TRUE,FALSE,"Week of Proper 24 [3] Green

DAILY EUCHARIST
1 Corinthians 15:35-49
Psalm 30:1-5
Luke 8:4-15

DAILY PRAYER: Week B
Esther 2:5-8, 15-23 or Judith 5:1 - 6:4
Acts 17:16-34
John 12:44-50

EMBER DAY READINGS
1 Samuel 16:1-13a
Psalm 122
Ephesians 4:4-16
Luke 22:24-27",Normal,Normal,3
Pentecost 18 [3] Green; SPB Trinity 17,18/09/2016,,,,TRUE,FALSE,"Week of Proper 25 [3] Green

EUCHARIST

Continuous:
Jeremiah 8:18 - 9:1
Psalm 79:1-9
1 Timothy 2:1-7
Luke 16:1-13

Thematic:
Amos 8:4-7
Psalm 113
1 Timothy 2:1-7
Luke 16:1-13

DAILY PRAYER: Week C
Exodus 19:10-25
Revelation 14:1-5
Matthew 8:23-34

ALTERNATIVE PSALMS
Morning: Psalm 119:(113-120), 121-128
Evening: Psalm 119:(137-144), 145-152",Normal,Normal,3
Monday after Pentecost 18,19/09/2016,,,,TRUE,FALSE,"Week of Proper 25 [3] Green

DAILY EUCHARIST
Proverbs 3:27-35
Psalm 15
Luke 8:16-18

DAILY PRAYER: Week C
Esther 4:4-17 or Judith 6:10-21; 7:1-7, 19
Acts 18:1-11
Luke (1:1-4); 3:1-14",Normal,Normal,3
"John Coleridge Patteson, Bishop and Martyr, 1871 [6] Red",20/09/2016,,,,TRUE,FALSE,"Week of Proper 25 [3] Green

DAILY EUCHARIST
Proverbs 21:1-6, 10-13
Psalm 119:1-8
Luke 8:19-21

DAILY PRAYER: Week C
Esther 5:1-14 or Judith 8:9-17; 9:1, 7-10
Acts 18:12-28
Luke 3:15-22",Normal,Normal,3
"Matthew, Apostle and Evangelist [4] Red",21/09/2016,,,,TRUE,FALSE,"Matthew, Apostle and Evangelist [4] Red

EUCHARIST
Proverbs 6:1-6, (13-18)
Psalm 119:33-40
2 Timothy 3:14-17 or 2 Corinthians 4:1-6
Matthew 9:9-13

MORNING PRAYER: Festivals
Isaiah 8:11-20
Romans 10:1-15

EVENING PRAYER: Festivals
Job 28:12-28
Matthew 13:44-52",Normal,Normal,3
Thursday after Pentecost 18,22/09/2016,,,,TRUE,FALSE,"Week of Proper 25 [3] Green
(Ordination of the Rt Revd Bob Gilles, the Bishop of Aberdeen and Orkney, 2007)

DAILY EUCHARIST
Ecclesiastes 1:1-11
Psalm 90:1-6
Luke 9:7-9

DAILY PRAYER: Week C
Esther 7:1-10 or Judith 12:1-20
Acts 19:11-20
Luke 4:14-30",Normal,Normal,3
"Adamnan of Iona, Abbot, 704 [6] White",23/09/2016,,,,TRUE,FALSE,"Week of Proper 25 [3] Green

DAILY EUCHARIST
Ecclesiastes 3:1-11
Psalm 144:1-4
Luke 9:18-22

DAILY PRAYER: Week C
Esther 8:1-8, 15-17 or Judith 13:1-20
Acts 19:21-41
Luke 4:31-37",Normal,Normal,3
Saturday after Pentecost 18,24/09/2016,,,,TRUE,FALSE,"Week of Proper 25 [3] Green

DAILY EUCHARIST
Ecclesiastes 11:9 - 12:8
Psalm 90:1-2, 12-17
Luke 9:43b-45

DAILY PRAYER: Week C
Hosea 1:1 - 2:1
Acts 20:1-16
Luke 4:38-44",Normal,Normal,3
Pentecost 19 [3] Green; SPB Trinity 18,25/09/2016,,,,TRUE,FALSE,"Week of Proper 26 [3] Green

EUCHARIST

Continuous:
Jeremiah 32:1-3a, 6-15
Psalm 91:1-6, 14-16
1 Timothy 6:6-19
Luke 16:19-31

Thematic:
Amos 6:1a, 4-7
Psalm 146
1 Timothy 6:6-19
Luke 16:19-31

DAILY PRAYER: Week D
Exodus 24:1-18
Revelation 18:1-8
Matthew 9:1-8

ALTERNATIVE PSALMS
Morning: Psalms 123 and 124
Evening: Psalms 120 and 121",Normal,Normal,3
"Finnbar of Caithness, Bishop, c.610 [6] White (translated from 25 September)",26/09/2016,,,,TRUE,FALSE,"Week of Proper 26 [3] Green

DAILY EUCHARIST
Job 1:6-22
Psalm 17:1-7
Luke 9:46-50

DAILY PRAYER: Week D
Hosea 2:14-23
Acts 20:17-38
Luke 5:1-11",Normal,Normal,3
"Vincent de Paul, Priest, 1660 [6] White",27/09/2016,,,,TRUE,FALSE,"Week of Proper 26 [3] Green

DAILY EUCHARIST
Job 3:1-3, 11-23
Psalm 88:1-8
Luke 9:51-56

DAILY PRAYER: Week D
Hosea 4:1-10
Acts 21:1-14
Luke 5:12-26",Normal,Normal,3
Wednesday after Pentecost 19,28/09/2016,,,,TRUE,FALSE,"Week of Proper 26 [3] Green

DAILY EUCHARIST
Job 9:1-16
Psalm 88:10-15
Luke 9:57-62

DAILY PRAYER: Week D
Hosea 4:11-19
Acts 21:15-26
Luke 5:27-39",Normal,Normal,3
Michael and All Angels [4] White,29/09/2016,,,,TRUE,FALSE,"Michael and All Angels [4] White

EUCHARIST
Genesis 28:10-17
Psalm 103:19-22
Revelation 12:7-12
John 1:47-51

MORNING PRAYER: Festivals
Job 38:1-7
Hebrews 1:1-14

EVENING PRAYER: Festivals
Daniel 12:1-3 or 2 Kings 6:8-17
Mark 13:21-27 or Revelation 5:1-14",Normal,Normal,3
"Jerome, Priest and Teacher of the Faith, 420 [6] White",30/09/2016,,,,TRUE,FALSE,"Week of Proper 26 [3] Green

DAILY EUCHARIST
Job 38:1, 12-21; 40:1-5
Psalm 139:1-17
Luke 10:13-16

DAILY PRAYER: Week D
Hosea 10:1-15
Acts 21:37 - 22:16
Luke 6:12-26",Normal,Normal,3
"Gregory the Enlightener, Bishop, c.332 [6] White",01/10/2016,,,,TRUE,FALSE,"Week of Proper 26 [3] Green

DAILY EUCHARIST
Job 42:1-6, 12-17
Psalm 119:169-176
Luke 10:17-24

DAILY PRAYER: Week D
Hosea 11:1-9
Acts 22:17-29
Luke 6:27-38",Normal,Normal,3
Pentecost 20 [3] Green; SPB Trinity 19,02/10/2016,,,,TRUE,FALSE,"Week of Proper 27 [3] Green

EUCHARIST

Continuous:
Lamentations 1:1-6
Psalm 37:1-9 or Lamentations 3:19-26
2 Timothy 1:1-14
Luke 17:5-10

Thematic:
Habakkuk 1:1-4; 2:1-4
Psalm 37:1-9
2 Timothy 1:1-14
Luke 17:5-10

DAILY PRAYER: Week A
Joshua 3:7-17
1 Corinthians 2:6-16
Matthew 10:1-22

ALTERNATIVE PSALMS
Morning: Psalm 136
Evening: Psalms 125 and 126",Normal,Normal,3
Monday after Pentecost 20,03/10/2016,,,,TRUE,FALSE,"Week of Proper 27 [3] Green

DAILY EUCHARIST
Galatians 1:6-12
Psalm 111:1-6
Luke 10:25-37

DAILY PRAYER: Week A
Hosea 14:1-9
Acts 22:30 - 23:11
Luke 6:39-49",Normal,Normal,3
"Francis of Assisi, Deacon and Friar, 1226 [6] White",04/10/2016,,,,TRUE,FALSE,"Week of Proper 27 [3] Green

DAILY EUCHARIST
Galatians 1:13-24
Psalm 139:1-14
Luke 10:38-42

DAILY PRAYER: Week A
Micah 1:1-9
Acts 23:12-24
Luke 7:1-17",Normal,Normal,3
Wednesday after Pentecost 20,05/10/2016,,,,TRUE,FALSE,"Week of Proper 27 [3] Green

DAILY EUCHARIST
Galatians 2:1-2, 7-14
Psalm 117
Luke 11:1-4

DAILY PRAYER: Week A
Micah 2:1-13
Acts 23:23-35
Luke 7:18-35",Normal,Normal,3
Thursday after Pentecost 20,06/10/2016,,,,TRUE,FALSE,"Week of Proper 27 [3] Green

DAILY EUCHARIST
Galatians 3:1-5
Psalm 89:19-29
Luke 11:5-13

DAILY PRAYER: Week A
Micah 3:1-8
Acts 24:1-23
Luke 7:36-50",Normal,Normal,3
Friday after Pentecost 20,07/10/2016,,,,TRUE,FALSE,"Week of Proper 27 [3] Green

DAILY EUCHARIST
Galatians 3:7-14
Psalm 111:4-10
Luke 11:14-26

DAILY PRAYER: Week A
Micah 3:9 - 4:5
Acts 24:24 - 25:12
Luke 8:1-15",Normal,Normal,3
Saturday after Pentecost 20,08/10/2016,,,,TRUE,FALSE,"Week of Proper 27 [3] Green

DAILY EUCHARIST
Galatians 3:21-29
Psalm 105:1-7
Luke 11:27-28

DAILY PRAYER: Week A
Micah 5:1-4, 10-15
Acts 25:13-27
Luke 8:16-25",Normal,Normal,3
Pentecost 21 [3] Green; SPB Trinity 20,09/10/2016,,,,TRUE,FALSE,"Week of Proper 28 [3] Green

EUCHARIST

Continuous:
Jeremiah 29:1, 4-7
Psalm 66:1-10, (11-12)
2 Timothy 2:8-15
Luke 17:11-19

Thematic:
2 Kings 5:1-3, 7-15c
Psalm 111
2 Timothy 2:8-15
Luke 17:11-19

DAILY PRAYER: Week B
Joshua 5:13 - 6:20
1 Corinthians 4:9-16
Matthew 11:20-30

ALTERNATIVE PSALMS
Morning: Psalm 139:1-11, (12-18)
Evening: Psalms 127 and 128",Normal,Normal,3
Monday after Pentecost 21,10/10/2016,,,,TRUE,FALSE,"Week of Proper 28 [3] Green

DAILY EUCHARIST
Galatians 4:21 - 5:1
Psalm 113
Luke 11:29-32

DAILY PRAYER: Week B
Micah 7:1-7
Acts 26:1-23
Luke 8:26-39",Normal,Normal,3
"Kenneth, Abbot, 600 [6] White",11/10/2016,,,,TRUE,FALSE,"Week of Proper 28 [3] Green

DAILY EUCHARIST
Galatians 5:1-6
Psalm 119:42-48
Luke 11:37-41

DAILY PRAYER: Week B
Jonah 1:1-17a
Acts 26:24 - 27:8
Luke 8:40-56",Normal,Normal,3
"Elizabeth Fry, 1845 [6] White",12/10/2016,,,,TRUE,FALSE,"Week of Proper 28 [3] Green

DAILY EUCHARIST
Galatians 5:16-25
Psalm 1
Luke 11:42-46

DAILY PRAYER: Week B
Jonah 1:17 - 2:10
Acts 27:9-26
Luke 9:1-17",Normal,Normal,3
Thursday after Pentecost 21,13/10/2016,,,,TRUE,FALSE,"Week of Proper 28 [3] Green
(Ordination of the Rt Revd Mark Strange, Bishop of Moray, Ross and Caithness, 2007)

DAILY EUCHARIST
Ephesians 1:1-10
Psalm 98
Luke 11:47-54

DAILY PRAYER: Week B
Jonah 3:1 - 4:11
Acts 27:27-44
Luke 9:18-27",Normal,Normal,3
Friday after Pentecost 21,14/10/2016,,,,TRUE,FALSE,"Week of Proper 28 [3] Green

DAILY EUCHARIST
Ephesians 1:11-14
Psalm 33:1-12
Luke 12:1-7

DAILY PRAYER: Week B
Sirach 1:1-10, 18-27
Acts 28:1-6
Luke 9:28-36",Normal,Normal,3
"Teresa of Avila, Teacher of the Faith, 1582 [6] White",15/10/2016,,,,TRUE,FALSE,"Week of Proper 28 [3] Green

DAILY EUCHARIST
Ephesians 1:15-23
Psalm 8
Luke 12:8-12

DAILY PRAYER: Week B
Sirach 3:17-21
Acts 28:17-31
Luke 9:37-50",Normal,Normal,3
Pentecost 22 [3] Green; SPB Trinity 21,16/10/2016,,,,TRUE,FALSE,"Week of Proper 29 [3] Green

EUCHARIST

Continuous:
Jeremiah 31:27-34
Psalm 119:97-104
2 Timothy 3:14 - 4:5
Luke 18:1-8

Thematic:
Genesis 32:22-31
Psalm 121
2 Timothy 3:14 - 4:5
Luke 18:1-8

DAILY PRAYER: Week C
Joshua 14:6-14
1 Corinthians 10:1-13
Matthew 12:1-21

ALTERNATIVE PSALMS
Morning: Psalm 142
Evening: Psalm 141",Normal,Normal,3
"Ignatius of Antioch, Bishop and Martyr, c.115 [6] Red",17/10/2016,,,,TRUE,FALSE,"Week of Proper 29 [3] Green

DAILY EUCHARIST
Ephesians 2:1-10
Psalm 100
Luke 12:13-21

DAILY PRAYER: Week C
Sirach 4:20 - 5:7
Revelation 7:1-8
Luke 9:51-62",Normal,Normal,3
"Luke, Evangelist [4] Red",18/10/2016,,,,TRUE,FALSE,"Luke, Evangelist [4] Red

EUCHARIST
Sirach 38:1-4, 6-10, 12-14
Psalm 147:1-7
2 Timothy 4:5-13, (14-17)
Luke 4:14-21 or Luke 10:1-9

MORNING PRAYER: Festivals
Ezekiel 47:1-12
Luke 1:1-4

EVENING PRAYER: Festivals
Isaiah 52:7-10
Acts 1:1-8",Normal,Normal,3
"Henry Martyn, Priest and Missionary, 1812 [6] White",19/10/2016,,,,TRUE,FALSE,"Week of Proper 29 [3] Green

DAILY EUCHARIST
Ephesians 3:4-12
Psalm 113 or Psalm 122
Luke 12:39-48

DAILY PRAYER: Week C
Sirach 7:4-14
Revelation 8:1-13
Luke 10:17-24",Normal,Normal,3
Thursday after Pentecost 22,20/10/2016,,,,TRUE,FALSE,"Week of Proper 29 [3] Green

DAILY EUCHARIST
Ephesians 3:14-21
Psalm 33:1-11
Luke 12:49-53

DAILY PRAYER: Week C
Sirach 10:1-18
Revelation 9:1-12
Luke 10:25-37",Normal,Normal,3
Friday after Pentecost 22,21/10/2016,,,,TRUE,FALSE,"Week of Proper 29 [3] Green

DAILY EUCHARIST
Ephesians 4:1-6
Psalm 24:1-6
Luke 12:54-59

DAILY PRAYER: Week C
Sirach 3:1-13
1 Corinthians 16:10-24
Matthew 12:22-32",Normal,Normal,3
Saturday after Pentecost 22,22/10/2016,,,,TRUE,FALSE,"Week of Proper 29 [3] Green

DAILY EUCHARIST
Ephesians 4:7-16
Psalm 122
Luke 13:1-9

DAILY PRAYER: Week C
Sirach 15:9-20
Revelation 10:1-11
Luke 11:1-13",Normal,Normal,3
Pentecost 23 [3] Green; SPB Trinity 22,23/10/2016,,,,TRUE,FALSE,"Week of Proper 30 [3] Green

EUCHARIST

Continuous:
Joel 2:23-32
Psalm 65
2 Timothy 4:6-8, 16-18
Luke 18:9-14

Thematic:
Sirach 35:12-17 or Jeremiah 14:7-10, 19-22
Psalm 84:1-7
2 Timothy 4:6-8, 16-18
Luke 18:9-14

DAILY PRAYER: Week D
Ecclesiastes 12:1-14
1 Corinthians 10:15-24
Luke 18:9-14

ALTERNATIVE PSALMS
Morning: Psalm 119:89-96, (97-104)
Evening: Psalm 119:121-128, (129-136)",Normal,Normal,3
"James of Jerusalem, Martyr, c.62 [4] Red (translated from 23 October)",24/10/2016,,,,TRUE,FALSE,"Week of Proper 30 [3] Green

DAILY EUCHARIST
Ephesians 5:1-8
Psalm 1
Luke 13:10-17

DAILY PRAYER: Week D
Sirach 19:4-17
Revelation 11:1-14
Luke 11:14-26",Normal,Normal,3
Tuesday after Pentecost 23,25/10/2016,,,,TRUE,FALSE,"Week of Proper 30 [3] Green

DAILY EUCHARIST
Ephesians 5:21-33
Psalm 128
Luke 13:18-21

DAILY PRAYER: Week D
Sirach 24:1-12
Revelation 11:14-19
Luke 11:27-36",Normal,Normal,3
Wednesday after Pentecost 23,26/10/2016,,,,TRUE,FALSE,"Week of Proper 30 [3] Green

DAILY EUCHARIST
Ephesians 6:1-9
Psalm 145:10-19
Luke 13:22-30

DAILY PRAYER: Week D
Sirach 28:14-26
Revelation 12:1-6
Luke 11:37-52",Normal,Normal,3
Thursday after Pentecost 23,27/10/2016,,,,TRUE,FALSE,"Week of Proper 30 [3] Green

DAILY EUCHARIST
Ephesians 6:10-20
Psalm 144:1-10
Luke 13:31-35

DAILY PRAYER: Week D
Sirach 31:12-18, 25 - 32:2
Revelation 12:7-17
Luke 11:53 - 12:12",Normal,Normal,3
"Simon and Jude, Apostles [4] Red",28/10/2016,,,,TRUE,FALSE,"Simon and Jude, Apostles [4] Red

EUCHARIST
Deuteronomy 32:1-4 or Isaiah 28:14-16
Psalm 119:89-96
Ephesians 2:13-22
John 15:17-27

MORNING PRAYER: Festivals
Isaiah 28:9-16 or Jeremiah 3:12-18
Ephesians 4:1-16

EVENING PRAYER: Festivals
Isaiah 4:2-6
John 14:15-31",Normal,Normal,3
"James Hannington, Bishop and Companions, Martyrs, 1885 [6] Red",29/10/2016,,,,TRUE,FALSE,"Week of Proper 30 [3] Green

DAILY EUCHARIST
Philippians 1:12-26
Psalm 42:1-7
Luke 14:1, 7-11

DAILY PRAYER: Week D
Sirach 35:1-17
Revelation 13:11-18
Luke 12:32-48",Normal,Normal,3
Pentecost 24 [3] Green; SPB Trinity 23,30/10/2016,,,,TRUE,FALSE,"Week of Proper 31 [3] Green

EUCHARIST

Continuous:
Habakkuk 1:1-4; 2:1-4
Psalm 119:137-144
2 Thessalonians 1:1-4, 11-12
Luke 19:1-10

Thematic:
Isaiah 1:10-18
Psalm 32:1-7
2 Thessalonians 1:1-4, 11-12
Luke 19:1-10

DAILY PRAYER: Week A
Daniel 2:1-11, 25-48
Ephesians 1:11-23
Matthew 5:1-12

ALTERNATIVE PSALMS
Morning: Psalms 111 (and 117)
Evening: Psalm 145:1-9",Normal,Normal,3
Monday after Pentecost 24,31/10/2016,,,,TRUE,FALSE,"Week of Proper 31 [3] Green

DAILY EUCHARIST
Philippians 2:1-4
Psalm 131
Luke 14:12-14

MORNING PRAYER: Week A
Sirach 38:24-34
Revelation 14:1-13
Luke 12:49-59

EVENING PRAYER for Eve of ALL SAINTS: Festivals
Wisdom of Solomon 3:1-9
Revelation 19:1, 4-10",Normal,Normal,3
ALL SAINTS [2] White,01/11/2016,,,,TRUE,FALSE,"ALL SAINTS DAY [2]

EUCHARIST (YEAR A)
Revelation 7:9-17
Psalm 34:1-10
1 John 3:1-3
Matthew 5:1-12

EUCHARIST (YEAR B)
Wisdom of Solomon 3:1-9 or Isaiah 25:6-9
Psalm 24:1-6
Revelation 21:1-6a
John 11:32-44

EUCHARIST (YEAR C)
Daniel 7:1-3, 15-18
Psalm 149
Ephesians 1:11-23
Luke 6:20-36

MORNING PRAYER: Festivals
2 Esdras 2:42-47
Hebrews 11:32 - 12:2

EVENING PRAYER: Festivals
Wisdom of Solomon 5:1-5, 14-16
Revelation 21:1-4, 22 - 22:5",Normal,Normal,3
All Souls [5] Violet or White,02/11/2016,,,,TRUE,FALSE,"All Souls [5] Violet or White

EUCHARIST
Wisdom of Solomon 3:1-9 or Lamentations 3:17-26, 31-33
Psalm 116:1-8 or Psalm 23
1 Peter 1:3-9 or Romans 5:5-11
John 6:37-40 or John 11:21-27

MORNING PRAYER: Festivals
Isaiah 25:6-9
1 Peter 1:3-9 or John 6:37-40

EVENING PRAYER: Festivals
Job 19:21-27
John 20:1-9",Normal,Normal,3
"Richard Hooker, Priest and Teacher of the Faith, 1660 [6] White",03/11/2016,,,,TRUE,FALSE,"Week of Proper 31 [3] Green

DAILY EUCHARIST
Philippians 3:3-8a
Psalm 105:1-7
Luke 15:1-10

DAILY PRAYER: Week A
Sirach 44:1-15
Revelation 16:12-21
Luke 13:18-30",Normal,Normal,3
Friday after Pentecost 24,04/11/2016,,,,TRUE,FALSE,"Week of Proper 31 [3] Green

DAILY EUCHARIST
Philippians 3:17 - 4:1
Psalm 122
Luke 16:1-8

DAILY PRAYER: Week A
Sirach 50:1, 11-24
Revelation 17:1-18
Luke 13:31-35",Normal,Normal,3
Saturday after Pentecost 24,05/11/2016,,,,TRUE,FALSE,"Week of Proper 31 [3] Green

DAILY EUCHARIST
Philippians 4:10-19
Psalm 112
Luke 16:9-15

DAILY PRAYER: Week A
Sirach 51:1-12
Revelation 18:1-14
Luke 14:1-11",Normal,Normal,3
Pentecost 25 [3] Green; SPB Trinity 24,06/11/2016,,,,TRUE,FALSE,"Week of Proper 32 [3] Green

EUCHARIST

Continuous:
Haggai 1:15b - 2:9
Psalm 145:1-5, 17-21 or Psalm 98
2 Thessalonians 2:1-5, 13-17
Luke 20:27-38

Thematic:
Job 19:23-27a
Psalm 17:1-9
2 Thessalonians 2:1-5, 13-17
Luke 20:27-38

DAILY PRAYER: Week B
Isaiah 10:33 - 11:9
1 Timothy 2:1-7
John 14:23-29

ALTERNATIVE PSALMS
Morning: Psalm 82
Evening: Psalm 46",Normal,Normal,3
"Willibrord, Bishop and Missionary, 739 [6] White",07/11/2016,,,,TRUE,FALSE,"Week of Proper 32 [3] Green

DAILY EUCHARIST
Titus 1:1-9
Psalm 24:1-6
Luke 17:1-6

DAILY PRAYER: Week B
Joel 1:1-13
Revelation 18:15-24
Luke 14:12-24",Normal,Normal,3
Tuesday after Pentecost 25,08/11/2016,,,,TRUE,FALSE,"Week of Proper 32 [3] Green

DAILY EUCHARIST
Titus 2:1-14
Psalm 37:1-6, 28-29
Luke 17:7-10

DAILY PRAYER: Week B
Joel 1:15 - 2:2, (3-11)
Revelation 19:1-10
Luke 14:25-35",Normal,Normal,3
"George Hay Forbes, Priest, 1875 [6] White",09/11/2016,,,,TRUE,FALSE,"Week of Proper 32 [3] Green

DAILY EUCHARIST
Titus 3:1-7
Psalm 23
Luke 17:11-19

DAILY PRAYER: Week B
Joel 2:12-19
Revelation 19:11-21
Luke 15:1-10",Normal,Normal,3
"Leo the Great, Bishop and Teacher of the Faith, 461 [6] White",10/11/2016,,,,TRUE,FALSE,"Week of Proper 32 [3] Green

DAILY EUCHARIST
Philemon 4-20
Psalm 146
Luke 17:20-25

DAILY PRAYER: Week B
Joel 2:21-27
James 1:1-15
Luke 15:1-2, 11-32",Normal,Normal,3
